key,scientificName,canonicalName,rank,taxonomicStatus,kingdom,phylum,class,order,family,genus,species,numDescendants,oldSpeciesCanonicalName,oldSpeciesScientificName,oldSpeciesKey,oldSpeciesTaxonomicStatus,oldSpeciesNomenclaturalStatus,oldSpeciesAuthorship,oldSpeciesPublishedIn
4052273,Polygala ludwigiana Eckl. & Zeyh.,Polygala ludwigiana,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala ludwigiana,0,Heisteria laxa,Heisteria laxa (Thunb.) Kuntze,12269510,SYNONYM,,(Thunb.) Kuntze,Kuntze. (1891). In: Revis. Gen. Pl. 1: 47.
4052273,Polygala ludwigiana Eckl. & Zeyh.,Polygala ludwigiana,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala ludwigiana,0,Muraltia laxa,Muraltia laxa (Thunb.) DC.,7424303,SYNONYM,,(Thunb.) DC.,DC. (1824). In: Prod. 1: 337.
4052273,Polygala ludwigiana Eckl. & Zeyh.,Polygala ludwigiana,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala ludwigiana,0,Muraltia laxa,Muraltia laxa E.Mey.,4050409,SYNONYM,,E.Mey.,"E. Mey. (1843). In: Drège, Zwei Pfl. Docum. 203, Nomen."
4052273,Polygala ludwigiana Eckl. & Zeyh.,Polygala ludwigiana,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala ludwigiana,0,Polygala laxa,Polygala laxa Thunb.,4049874,HETEROTYPIC_SYNONYM,,Thunb.,Thunb. (1800). In: Prod. Pl. Cap. 121.
3191414,Polygala serpyllifolia Hosé,Polygala serpyllifolia,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala serpyllifolia,0,Polygala badensis,Polygala badensis K.F.Schimp.,4050621,SYNONYM,,K.F.Schimp.,"K. F. Schimp. (1829). In: Spenn., Fl. Friburg. 3: 867."
3191414,Polygala serpyllifolia Hosé,Polygala serpyllifolia,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala serpyllifolia,0,Polygala badensis,"Polygala badensis Spenn., 1829",7712667,SYNONYM,,"Spenn., 1829",
3191414,Polygala serpyllifolia Hosé,Polygala serpyllifolia,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala serpyllifolia,0,Polygala depressa,Polygala depressa Wender.,4050860,SYNONYM,,Wender.,"Wender. (1831). In: Schriften Ges. Beförd. Gesammten Naturwiss. Marburg 2: 239, Nom. Illeg."
3191414,Polygala serpyllifolia Hosé,Polygala serpyllifolia,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala serpyllifolia,0,Polygala diffusa,Polygala diffusa Wender.,12099071,HETEROTYPIC_SYNONYM,,Wender.,"Wender. (1831). In: 238, Nom. Inval."
3191414,Polygala serpyllifolia Hosé,Polygala serpyllifolia,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala serpyllifolia,0,Polygala lioranii,Polygala lioranii Jord.,7785618,HOMOTYPIC_SYNONYM,,Jord.,
3191414,Polygala serpyllifolia Hosé,Polygala serpyllifolia,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala serpyllifolia,0,Polygala lioranii,Polygala lioranii Jord. ex Lamotte,8130465,SYNONYM,,Jord. ex Lamotte,Jord. ex Lamotte. (1876). In: Prodr. Fl. Plat. Centr. 1: 127.
3191414,Polygala serpyllifolia Hosé,Polygala serpyllifolia,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala serpyllifolia,0,Polygala lioranii,"Polygala lioranii Jord.Puyf., 1872",9346566,SYNONYM,,"Jord.Puyf., 1872",
3191414,Polygala serpyllifolia Hosé,Polygala serpyllifolia,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala serpyllifolia,0,Polygala mutabilis,Polygala mutabilis Dum.Cours.,10918538,SYNONYM,,Dum.Cours.,Dum. Cours. (1827). In: Fl. Belg. Prod. 31.
3191414,Polygala serpyllifolia Hosé,Polygala serpyllifolia,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala serpyllifolia,0,Polygala mutabilis,Polygala mutabilis Dumort.,4050873,SYNONYM,,Dumort.,Fl. Belg.: 31 (1827)
3191414,Polygala serpyllifolia Hosé,Polygala serpyllifolia,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala serpyllifolia,0,Polygala paludosa,Polygala paludosa Boenn.,8684811,HOMOTYPIC_SYNONYM,,Boenn.,
3191414,Polygala serpyllifolia Hosé,Polygala serpyllifolia,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala serpyllifolia,0,Polygala paludosa,Polygala paludosa Boenn. ex Rchb.,7293333,HETEROTYPIC_SYNONYM,,Boenn. ex Rchb.,"Boenn. ex Rchb. (1831). In: Fl. Germ. Excurs. 1: 351, Nomen."
3191414,Polygala serpyllifolia Hosé,Polygala serpyllifolia,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala serpyllifolia,0,Polygala prostrata,Polygala prostrata F.W.Schultz,4051406,SYNONYM,,F.W.Schultz,
3191414,Polygala serpyllifolia Hosé,Polygala serpyllifolia,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala serpyllifolia,0,Polygala serpyllacea,Polygala serpyllacea Weihe,7293642,SYNONYM,,Weihe,Weihe. (1826). In: Flora (Regensburg) 9: 745.
4051002,Polygala declinata (Harv.) Paiva,Polygala declinata,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala declinata,0,Polygala declinata,Polygala declinata E.Mey.,7863534,SYNONYM,,E.Mey.,
7293327,Polygala butyracea Heckel,Polygala butyracea,SPECIES,ACCEPTED,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala butyracea,2,Polygala oleifera,Polygala oleifera Backer,4050166,SYNONYM,,Backer,"Backer. (1911). In: Schoolfl. Java, 79, in Syn.:"
