key,scientificName,canonicalName,rank,taxonomicStatus,kingdom,phylum,class,order,family,genus,species,numDescendants,oldSpeciesCanonicalName,oldSpeciesScientificName,oldSpeciesKey,oldSpeciesTaxonomicStatus,oldSpeciesNomenclaturalStatus,oldSpeciesAuthorship,oldSpeciesPublishedIn
1095954,"Attagenus brunneus Faldermann, 1835",Attagenus brunneus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus brunneus,1,Attagenus elongatulus,"Attagenus elongatulus Casey, 1900",4739970,SYNONYM,,"Casey, 1900",
1095954,"Attagenus brunneus Faldermann, 1835",Attagenus brunneus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus brunneus,1,Attagenus elongatus,"Attagenus elongatus Casey, 1900",4739972,SYNONYM,,"Casey, 1900",
1095954,"Attagenus brunneus Faldermann, 1835",Attagenus brunneus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus brunneus,1,Attagenus longicornis,"Attagenus longicornis Pic, 1894",4427436,HETEROTYPIC_SYNONYM,,"Pic, 1894",
1095954,"Attagenus brunneus Faldermann, 1835",Attagenus brunneus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus brunneus,1,Attagenus marginicollis,"Attagenus marginicollis Küster, 1847",4739969,SYNONYM,,"Küster, 1847",
1095954,"Attagenus brunneus Faldermann, 1835",Attagenus brunneus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus brunneus,1,Megatoma marginicollis,"Megatoma marginicollis Kuester, 1847",8850920,HETEROTYPIC_SYNONYM,,"Kuester, 1847",
4427460,"Attagenus civetta (Mulsant & Rey, 1868)",Attagenus civetta,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus civetta,0,Telopes civetta,"Telopes civetta Mulsant & Rey, 1868",9219605,HOMOTYPIC_SYNONYM,,"Mulsant & Rey, 1868",
1095951,"Attagenus cyphonoides Reitter, 1881",Attagenus cyphonoides,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus cyphonoides,0,Attagenus alfierii,"Attagenus alfierii Pic, 1910",4427438,HETEROTYPIC_SYNONYM,,"Pic, 1910",
4427464,"Attagenus dispar (Redtenbacher, 1843)",Attagenus dispar,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus dispar,0,Telopes dispar,"Telopes dispar Redtenbacher, 1843",7692467,HOMOTYPIC_SYNONYM,,"Redtenbacher, 1843",
1095950,"Attagenus fasciatus (Thunberg, 1795)",Attagenus fasciatus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus fasciatus,1,Anthrenus fasciatus,"Anthrenus fasciatus Thunberg, 1795",7813477,HOMOTYPIC_SYNONYM,,"Thunberg, 1795",
1095950,"Attagenus fasciatus (Thunberg, 1795)",Attagenus fasciatus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus fasciatus,1,Anthrenus gloriosae,"Anthrenus gloriosae Fabricius, 1798",4427443,HETEROTYPIC_SYNONYM,,"Fabricius, 1798",
1095950,"Attagenus fasciatus (Thunberg, 1795)",Attagenus fasciatus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus fasciatus,1,Attagenus anulifer,"Attagenus anulifer Laporte de Castelnau, 1840",4739960,SYNONYM,,"Laporte de Castelnau, 1840",
1095950,"Attagenus fasciatus (Thunberg, 1795)",Attagenus fasciatus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus fasciatus,1,Attagenus cinnamomeus,"Attagenus cinnamomeus Roth, 1851",4427444,HETEROTYPIC_SYNONYM,,"Roth, 1851",
1095950,"Attagenus fasciatus (Thunberg, 1795)",Attagenus fasciatus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus fasciatus,1,Attagenus gloriosae,"Attagenus gloriosae (Fabricius, 1798)",8676513,SYNONYM,,"(Fabricius, 1798) ",
1095950,"Attagenus fasciatus (Thunberg, 1795)",Attagenus fasciatus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus fasciatus,1,Attagenus gloriosus,"Attagenus gloriosus (Fabricius, 1798)",9507693,SYNONYM,,"(Fabricius, 1798) ",
1095950,"Attagenus fasciatus (Thunberg, 1795)",Attagenus fasciatus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus fasciatus,1,Attagenus unifasciatus,"Attagenus unifasciatus Fairmaire & Coquerel, 1860",7685254,HETEROTYPIC_SYNONYM,,"Fairmaire & Coquerel, 1860",
1095952,"Attagenus lobatus Rosenhauer, 1856",Attagenus lobatus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus lobatus,0,Attagenus byturoides,"Attagenus byturoides Solskij, 1876",7801092,HETEROTYPIC_SYNONYM,,"Solskij, 1876",
1095952,"Attagenus lobatus Rosenhauer, 1856",Attagenus lobatus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus lobatus,0,Attagenus sericeus,"Attagenus sericeus Reitter, 1881",7937546,HETEROTYPIC_SYNONYM,,"Reitter, 1881",
4427472,"Attagenus lynx (Mulsant & Rey, 1868)",Attagenus lynx,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus lynx,0,Telopes lynx,"Telopes lynx Mulsant & Rey, 1868",9026194,HOMOTYPIC_SYNONYM,,"Mulsant & Rey, 1868",
4427472,"Attagenus lynx (Mulsant & Rey, 1868)",Attagenus lynx,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus lynx,0,Telopes sareptanus,"Telopes sareptanus Reitter, 1878",9020701,HETEROTYPIC_SYNONYM,,"Reitter, 1878",
4427475,"Attagenus multifasciatus (Wollaston, 1863)",Attagenus multifasciatus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus multifasciatus,0,Telopes multifasciatus,"Telopes multifasciatus Wollaston, 1863",4427476,HOMOTYPIC_SYNONYM,,"Wollaston, 1863",
4427451,"Attagenus obtusus (Gyllenhal, 1808)",Attagenus obtusus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus obtusus,0,Dermestes obtusus,"Dermestes obtusus Gyllenhal, 1808",4427452,HOMOTYPIC_SYNONYM,,"Gyllenhal, 1808",
4427429,"Attagenus orientalis (Reitter, 1878)",Attagenus orientalis,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus orientalis,0,Telopes orientalis,"Telopes orientalis Reitter, 1878",9181839,HOMOTYPIC_SYNONYM,,"Reitter, 1878",
4427478,"Attagenus pantherinus (Ahrens, 1814)",Attagenus pantherinus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus pantherinus,1,Dermestes pantherinus,"Dermestes pantherinus Ahrens, 1814",4427479,HOMOTYPIC_SYNONYM,,"Ahrens, 1814",
1095953,"Attagenus pellio (Linnaeus, 1758)",Attagenus pellio,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus pellio,1,Dermestes bipunctatus,"Dermestes bipunctatus De Geer, 1774",7840066,HETEROTYPIC_SYNONYM,,"De Geer, 1774",
1095953,"Attagenus pellio (Linnaeus, 1758)",Attagenus pellio,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus pellio,1,Dermestes pellio,"Dermestes pellio Linnaeus, 1758",4427455,HOMOTYPIC_SYNONYM,,"Linnaeus, 1758",
4427482,"Attagenus posticalis (Fairmaire, 1879)",Attagenus posticalis,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus posticalis,0,Telopes posticalis,"Telopes posticalis Fairmaire, 1879",9079579,HOMOTYPIC_SYNONYM,,"Fairmaire, 1879",
4427457,"Attagenus punctatus (Scopoli, 1772)",Attagenus punctatus,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Attagenus,Attagenus punctatus,1,Dermestes punctatus,"Dermestes punctatus Scopoli, 1772",4427459,HOMOTYPIC_SYNONYM,,"Scopoli, 1772",
