key,scientificName,canonicalName,rank,taxonomicStatus,kingdom,phylum,class,order,family,genus,species,numDescendants,oldSpeciesCanonicalName,oldSpeciesScientificName,oldSpeciesKey,oldSpeciesTaxonomicStatus,oldSpeciesNomenclaturalStatus,oldSpeciesAuthorship,oldSpeciesPublishedIn
4686981,"Bida radiosella (Walker, 1863)",Bida radiosella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Bida,Bida radiosella,1,Bida crambella,"Bida crambella Walker, 1864",4686983,SYNONYM,,"Walker, 1864",Walker (1864) List of the specimens of lepidopterous insects in the collection of the British Museum. (29). Available from https://www.biodiversitylibrary.org/page/38948139
4686981,"Bida radiosella (Walker, 1863)",Bida radiosella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Bida,Bida radiosella,1,Psecadia radiosella,"Psecadia radiosella Walker, 1863",5802318,SYNONYM,,"Walker, 1863",
1840239,"Perixestis eucephala (Turner, 1902)",Perixestis eucephala,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Perixestis,Perixestis eucephala,0,Cryptophasa eucephala,"Cryptophasa eucephala Turner, 1902",4685041,HETEROTYPIC_SYNONYM,,"Turner, 1902",Turner (1902) Transactions of the Royal Society of South Australia. 26.
4685042,"Perixestis rhizophaga (Turner, 1902)",Perixestis rhizophaga,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Perixestis,Perixestis rhizophaga,0,Xylorycta rhizophaga,"Xylorycta rhizophaga Turner, 1902",1835262,SYNONYM,,"Turner, 1902",
4684557,"Phthonerodes scotarcha Meyrick, 1890",Phthonerodes scotarcha,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Phthonerodes,Phthonerodes scotarcha,1,Psilosceles dichochroa,"Psilosceles dichochroa Turner, 1939",4684558,SYNONYM,,"Turner, 1939",Turner (1939) Proceedings of the Linnean Society of New South Wales. 64.
1833758,"Iulactis insignis (Meyrick, 1904)",Iulactis insignis,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Iulactis,Iulactis insignis,2,Dectobathra insignis,"Dectobathra insignis Meyrick, 1904",4686359,SYNONYM,,"Meyrick, 1904",
1837978,"Xylodryadella cryeranthes (Meyrick, 1925)",Xylodryadella cryeranthes,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Xylodryadella,Xylodryadella cryeranthes,2,Xylodryas cryeranthes,"Xylodryas cryeranthes Meyrick, 1925",5802107,SYNONYM,,"Meyrick, 1925",Meyrick (1925) Exotic Microlepidoptera. 3.
1835651,"Neospastis encryphias (Meyrick, 1907)",Neospastis encryphias,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Neospastis,Neospastis encryphias,0,Agriophara encryphias,"Agriophara encryphias Meyrick, 1907",12026428,SYNONYM,,"Meyrick, 1907",Meyrick (1907) Journal of the Bombay Natural History Society. 17.
1835650,"Neospastis ichnaea (Meyrick, 1914)",Neospastis ichnaea,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Neospastis,Neospastis ichnaea,0,Stenoma ichnaea,"Stenoma ichnaea Meyrick, 1914",11958610,SYNONYM,,"Meyrick, 1914",
1840050,"Philarista porphyrinella (Walker, 1864)",Philarista porphyrinella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Philarista,Philarista porphyrinella,0,Brunia intersecta,"Brunia intersecta Lucas, 1890",5802104,SYNONYM,,"Lucas, 1890",
