key,scientificName,canonicalName,rank,taxonomicStatus,kingdom,phylum,class,order,family,genus,species,numDescendants,oldSpeciesCanonicalName,oldSpeciesScientificName,oldSpeciesKey,oldSpeciesTaxonomicStatus,oldSpeciesNomenclaturalStatus,oldSpeciesAuthorship,oldSpeciesPublishedIn
2478341,"Veniliornis nigriceps (d'Orbigny, 1841)",Veniliornis nigriceps,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Veniliornis,Veniliornis nigriceps,4,Picus nigriceps,"Picus nigriceps d'Orbigny, 1841",11284034,SYNONYM,,"d'Orbigny, 1841",
2478345,"Veniliornis passerinus (Linnaeus, 1766)",Veniliornis passerinus,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Veniliornis,Veniliornis passerinus,10,Dryobates passerinus,"Dryobates passerinus (Linnaeus, 1766)",10721806,SYNONYM,,"(Linnaeus, 1766) ",
2478345,"Veniliornis passerinus (Linnaeus, 1766)",Veniliornis passerinus,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Veniliornis,Veniliornis passerinus,10,Picus passerinus,"Picus passerinus (Linnaeus, 1766)",8836054,SYNONYM,,"(Linnaeus, 1766) ",
2478355,"Veniliornis sanguineus (A.A.H.Lichtenstein, 1793)",Veniliornis sanguineus,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Veniliornis,Veniliornis sanguineus,0,Picus sanguineus,"Picus sanguineus Lichtenstein, 1783",11084791,SYNONYM,,"Lichtenstein, 1783",
2478382,"Veniliornis spilogaster (Wagler, 1827)",Veniliornis spilogaster,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Veniliornis,Veniliornis spilogaster,1,Dryobates spilogaster,"Dryobates spilogaster (Wagler, 1827)",10788924,SYNONYM,,"(Wagler, 1827) ",
2478382,"Veniliornis spilogaster (Wagler, 1827)",Veniliornis spilogaster,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Veniliornis,Veniliornis spilogaster,1,Picus spilogaster,"Picus spilogaster Wagler, 1827",11294416,SYNONYM,,"Wagler, 1827",
2478597,"Sphyrapicus ruber (J.F.Gmelin, 1788)",Sphyrapicus ruber,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Sphyrapicus,Sphyrapicus ruber,2,Picus ruber,"Picus ruber (Gmelin, 1788)",11262943,HOMOTYPIC_SYNONYM,,"(Gmelin, 1788) ",
2478605,"Sphyrapicus varius (Linnaeus, 1766)",Sphyrapicus varius,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Sphyrapicus,Sphyrapicus varius,1,Picus varius,"Picus varius Linnaeus, 1766",4408650,HOMOTYPIC_SYNONYM,,"Linnaeus, 1766","Linnaeus, C. (1767). Systema naturae per regna tria naturae: secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. Ed. 12. 1., Regnum Animale. 1 & 2. <em>Holmiae [Stockholm], Laurentii Salvii.</em> pp. 1-532 [1766] pp. 533-1327 [1767]."
2478210,"Sasia africana J.Verreaux & E.Verreaux, 1855",Sasia africana,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Sasia,Sasia africana,0,Verreauxia africana,"Verreauxia africana (J.Verreaux & É.Verreaux, 1855)",11020607,HOMOTYPIC_SYNONYM,,"(J.Verreaux & É.Verreaux, 1855) ",
2478588,"Reinwardtipicus validus (Temminck, 1825)",Reinwardtipicus validus,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Reinwardtipicus,Reinwardtipicus validus,3,Chrysocolaptes validus,"Chrysocolaptes validus (Temminck, 1825)",8767545,HOMOTYPIC_SYNONYM,,"(Temminck, 1825) ",
4966654,"Primobucco kistneri (Feduccia, 1973)",Primobucco kistneri,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Primobucco,Primobucco kistneri,0,Neanis kistneri,"Neanis kistneri (Feduccia, 1973)",8745014,SYNONYM,,"(Feduccia, 1973) ",
2478548,"Picus canus J.F.Gmelin, 1788",Picus canus,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Picus,Picus canus,13,Pincus canus,Pincus canus,11269253,SYNONYM,,,
9029556,"Picus sharpei (H.Saunders, 1872)",Picus sharpei,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Picus,Picus sharpei,0,Gecinus sharpei,"Gecinus sharpei Saunders, 1872",8916732,SYNONYM,,"Saunders, 1872",
5228748,"Picumnus dorbignyanus Lafresnaye, 1845",Picumnus dorbignyanus,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Picumnus,Picumnus dorbignyanus,2,Picumnus dorbygnianus,"Picumnus dorbygnianus BirdLife International, 2004",10986184,SYNONYM,,"BirdLife International, 2004",
5228748,"Picumnus dorbignyanus Lafresnaye, 1845",Picumnus dorbignyanus,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Picumnus,Picumnus dorbignyanus,2,Picumnus dorbygnianus,"Picumnus dorbygnianus Sibley & Monroe, 1990",7340158,SYNONYM,,"Sibley & Monroe, 1990",
5228748,"Picumnus dorbignyanus Lafresnaye, 1845",Picumnus dorbignyanus,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Picumnus,Picumnus dorbignyanus,2,Picumnus dorbygnianus,"Picumnus dorbygnianus Stotz et al., 1996",11091026,SYNONYM,,"Stotz et al., 1996",
5228733,"Picumnus exilis (M.H.K.Lichtenstein, 1823)",Picumnus exilis,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Picumnus,Picumnus exilis,7,Picus exilis,"Picus exilis Lichtenstein, 1823",8822143,SYNONYM,,"Lichtenstein, 1823",
5228782,"Picumnus limae E.Snethlage, 1924",Picumnus limae,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Picumnus,Picumnus limae,2,Picumnus fulvescens,"Picumnus fulvescens Stager, 1961",5228718,SYNONYM,,"Stager, 1961",
5228747,"Picumnus minutissimus (Pallas, 1782)",Picumnus minutissimus,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Picumnus,Picumnus minutissimus,0,Picus minutissimus,"Picus minutissimus Pallas, 1782",11093100,SYNONYM,,"Pallas, 1782",
5228880,"Piculus aurulentus (Temminck, 1821)",Piculus aurulentus,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Piculus,Piculus aurulentus,0,Picus aurulentus,"Picus aurulentus Temminck, 1821",9187160,HOMOTYPIC_SYNONYM,,"Temminck, 1821","Temminck, Coenraad J. 1821. Nouveau recueil de planches coloriées d'oiseaux. par Temminck et Laugier. G. Levrault, Paris.: livr.10: pls.55-60."
5228906,"Piculus chrysochloros (Vieillot, 1818)",Piculus chrysochloros,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Piculus,Piculus chrysochloros,10,Picus chrysochloros,"Picus chrysochloros Vieillot, 1818",10037796,SYNONYM,,"Vieillot, 1818",
5228869,"Piculus flavigula (Boddaert, 1783)",Piculus flavigula,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Piculus,Piculus flavigula,6,Picus flavigula,"Picus flavigula Boddaert, 1783",11059047,SYNONYM,,"Boddaert, 1783",
2477774,"Picoides arcticus (Swainson, 1832)",Picoides arcticus,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Picoides,Picoides arcticus,1,Picus arcticus,"Picus arcticus Swainson, 1832",11067196,SYNONYM,,"Swainson, 1832",
2477804,"Picoides tridactylus (Linnaeus, 1758)",Picoides tridactylus,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Picoides,Picoides tridactylus,9,Picus tridactylus,"Picus tridactylus Linnaeus, 1758",4408651,HOMOTYPIC_SYNONYM,,"Linnaeus, 1758",
10975405,"Pardipicus caroli (Malherbe, 1852)",Pardipicus caroli,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Pardipicus,Pardipicus caroli,3,Campethera caroli,"Campethera caroli (Malherbe, 1852)",2478186,SYNONYM,,"(Malherbe, 1852) ",
11007905,"Pardipicus nivosus (Swainson, 1837)",Pardipicus nivosus,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Pardipicus,Pardipicus nivosus,4,Campethera nivosa,"Campethera nivosa (Swainson, 1837)",2478198,SYNONYM,,"(Swainson, 1837) ",
2477839,"Nesoctites micromegas (Sundevall, 1866)",Nesoctites micromegas,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Nesoctites,Nesoctites micromegas,2,Picumnus micromegas,"Picumnus micromegas (Sundevall, 1866)",11315729,HOMOTYPIC_SYNONYM,,"(Sundevall, 1866) ",
5844053,"Micropternus brachyurus (Vieillot, 1818)",Micropternus brachyurus,SPECIES,ACCEPTED,Animalia,Chordata,Aves,Piciformes,Picidae,Micropternus,Micropternus brachyurus,12,Celeus brachyurus,"Celeus brachyurus (Vieillot, 1818)",5228923,SYNONYM,,"(Vieillot, 1818) ",
